afqt,income,educ,age,black,hisp,coll,grad,hs,max_coll,mom_hs,mom_coll,dad_hs,dad_coll,ageyears
87,30000,18,"47",0,0,1,1,1,0,1,1,1,0,47
96,42500,16,"45",0,0,1,0,1,1,1,1,1,0,45
82,55000,17,"47",0,0,1,0,1,1,1,0,1,0,47
91,22800,15,"45",0,0,0,0,1,0,1,0,1,0,45
74,70000,12,"45",0,0,0,0,1,0,1,0,0,0,45
31,53000,12,"44",0,0,0,0,1,0,1,0,1,0,44
82,83352,19,"47",0,0,0,0,1,0,1,0,1,1,47
81,54000,16,"46",0,1,1,0,1,1,0,0,0,0,46
67,25000,14,"45",0,0,0,0,1,0,1,0,1,0,45
89,35000,12,"44",0,0,0,0,1,0,0,0,1,0,44
68,30000,15,"46",0,0,0,0,1,0,1,0,1,0,46
77,69000,17,"44",0,0,1,0,1,1,1,0,1,0,44
50,60000,12,"46",0,0,0,0,1,0,1,0,0,0,46
63,70000,12,"47",0,0,0,0,1,0,0,0,0,0,47
40,12000,12,"47",0,0,0,0,1,0,1,0,1,0,47
73,73000,16,"46",1,0,0,0,1,0,0,0,1,0,46
79,45000,13,"44",0,0,0,0,1,0,1,0,1,0,44
51,17000,15,"45",1,0,0,0,1,0,1,0,1,1,45
75,75000,14,"47",0,0,0,0,1,0,1,0,1,0,47
80,24000,12,"47",0,0,0,0,1,0,1,0,0,0,47
33,28460,14,"45",0,0,0,0,1,0,1,0,0,0,45
35,53000,14,"46",0,1,0,0,1,0,0,0,0,0,46
43,29500,12,"45",0,0,0,0,1,0,1,0,1,0,45
32,80000,12,"45",0,1,0,0,1,0,0,0,1,0,45
66,87000,12,"46",0,0,0,0,1,0,1,0,1,0,46
51,46000,15,"46",1,0,0,0,1,0,0,0,0,0,46
35,43000,12,"47",0,0,0,0,1,0,1,0,1,0,47
32,28665,12,"45",0,0,0,0,0,0,0,0,0,0,45
30,35000,12,"45",1,0,0,0,1,0,1,0,1,0,45
63,89125,12,"45",0,0,0,0,0,0,1,0,1,0,45
50,47000,12,"45",0,0,0,0,1,0,1,0,1,1,45
56,31000,12,"45",0,0,0,0,1,0,1,0,0,0,45
52,27500,12,"47",0,0,0,0,1,0,0,0,1,0,47
45,46000,12,"46",0,0,0,0,1,0,1,0,1,0,46
64,70000,14,"45",0,0,0,0,1,0,1,0,1,0,45
54,120000,12,"46",0,0,0,0,1,0,1,0,1,1,46
32,35000,11,"46",0,0,0,0,0,0,0,0,0,0,46
5,65000,12,"46",0,0,0,0,1,0,0,0,0,0,46
70,52000,19,"40",0,0,1,1,1,0,1,0,1,0,40
32,55000,12,"40",0,0,0,0,1,0,0,0,1,0,40
3,30000,11,"47",1,0,0,0,0,0,0,0,1,0,47
20,42000,12,"42",0,0,0,0,1,0,1,1,1,1,42
81,130000,14,"40",0,0,0,0,1,0,1,0,0,0,40
34,15000,10,"46",1,0,0,0,0,0,0,0,0,0,46
56,12100,16,"40",0,0,1,0,1,1,1,0,0,0,40
9,50000,12,"43",0,0,0,0,1,0,0,0,0,0,43
29,63000,13,"40",0,0,0,0,1,0,1,0,1,0,40
71,47800,16,"41",0,0,1,0,1,1,1,0,1,0,41
61,42000,16,"43",0,0,1,0,1,1,1,0,1,1,43
35,56000,12,"41",0,0,0,0,1,0,1,0,1,1,41
35,47000,16,"41",0,0,1,0,1,1,0,0,1,1,41
1,38000,12,"40",1,0,0,0,1,0,1,0,0,0,40
18,20000,12,"44",1,0,0,0,1,0,0,0,1,0,44
4,24000,12,"42",1,0,0,0,1,0,0,0,1,0,42
6,18000,12,"46",1,0,0,0,1,0,0,0,0,0,46
4,30000,12,"42",1,0,0,0,1,0,0,0,0,0,42
27,44000,13,"42",1,0,0,0,1,0,1,1,0,0,42
10,36000,12,"41",0,1,0,0,1,0,0,0,0,0,41
10,40000,12,"41",1,0,0,0,1,0,1,0,1,0,41
67,90000,12,"46",0,1,0,0,1,0,0,0,1,0,46
77,68000,14,"43",0,0,0,0,1,0,1,0,1,1,43
14,40000,12,"40",0,1,0,0,1,0,0,0,0,0,40
92,38000,14,"43",0,0,0,0,1,0,1,0,1,1,43
58,50000,12,"40",0,0,1,1,1,0,1,0,1,0,40
37,30000,12,"41",0,0,0,0,1,0,1,0,1,0,41
68,29000,12,"45",0,1,0,0,1,0,0,0,1,0,45
27,5000,12,"44",0,1,0,0,1,0,0,0,1,0,44
66,18381,12,"45",0,0,0,0,1,0,1,0,0,0,45
42,44000,12,"42",0,0,0,0,1,0,1,0,1,0,42
53,40000,17,"40",0,0,1,0,1,1,1,0,1,0,40
1,60000,6,"46",0,1,0,0,0,0,0,0,0,0,46
95,265933,19,"41",0,0,1,0,1,1,1,0,0,0,41
6,64000,10,"43",0,1,0,0,0,0,0,0,0,0,43
70,39000,13,"45",0,0,0,0,1,0,1,0,1,0,45
41,54392,12,"43",0,0,0,0,1,0,0,0,1,0,43
67,53000,12,"46",0,0,0,0,0,0,1,0,1,0,46
91,74204,13,"45",0,0,0,0,1,0,1,0,1,0,45
69,52000,12,"42",0,0,0,0,1,0,1,0,1,0,42
82,41000,12,"42",0,0,0,0,1,0,1,0,1,0,42
13,80000,12,"43",1,0,0,0,1,0,0,0,0,0,43
13,45000,20,"43",1,0,1,1,1,0,1,0,1,0,43
27,18400,12,"40",0,0,0,0,0,0,0,0,0,0,40
25,30000,13,"40",0,0,0,0,1,0,1,0,0,0,40
46,5000,12,"41",0,0,0,0,0,0,0,0,0,0,41
7,35500,13,"39",0,1,0,0,1,0,0,0,0,0,39
47,67000,12,"41",0,0,0,0,1,0,1,1,1,1,41
39,22000,13,"47",0,0,0,0,1,0,1,0,1,0,47
23,40000,17,"43",1,0,1,1,1,0,1,1,1,1,43
79,117000,16,"40",0,0,1,0,1,1,1,0,1,1,40
18,265933,15,"45",0,1,1,0,1,1,1,0,1,0,45
43,90000,20,"43",0,1,1,1,1,0,1,0,1,0,43
53,60000,12,"47",0,0,0,0,1,0,1,0,0,0,47
9,33000,12,"41",0,1,0,0,1,0,0,0,1,0,41
48,34000,12,"42",0,0,0,0,1,0,1,0,1,0,42
11,33000,13,"39",0,0,0,0,1,0,0,0,0,0,39
87,55000,18,"45",0,0,1,0,1,1,1,0,1,0,45
76,20000,16,"44",0,0,1,0,1,1,1,0,1,0,44
19,31000,12,"41",1,0,0,0,1,0,1,0,0,0,41
38,45000,12,"43",0,0,0,0,1,0,0,0,0,0,43
81,18000,20,"42",0,1,1,1,1,0,1,0,1,0,42
82,62400,14,"43",0,0,0,0,1,0,1,0,1,0,43
66,81699,16,"40",0,0,1,0,1,1,1,0,1,1,40
73,137000,16,"47",0,0,1,0,1,1,1,0,1,0,47
57,54000,12,"41",0,0,0,0,1,0,1,0,1,0,41
66,65000,17,"39",0,0,1,0,1,1,0,0,1,0,39
61,30000,12,"42",0,0,0,0,1,0,0,0,0,0,42
61,3000,12,"43",0,0,0,0,1,0,0,0,0,0,43
13,45000,12,"42",0,0,0,0,1,0,1,0,1,0,42
34,48000,18,"42",0,0,1,1,1,0,1,0,1,0,42
95,40000,20,"47",0,0,1,1,1,0,1,1,1,1,47
34,25000,13,"46",1,0,0,0,1,0,0,0,1,0,46
53,45000,12,"45",0,0,0,0,1,0,1,0,0,0,45
98,265933,20,"43",0,0,1,1,1,0,1,1,1,1,43
41,36000,10,"42",0,0,0,0,0,0,1,0,1,0,42
84,44000,16,"41",0,1,1,0,1,1,1,1,1,1,41
62,20000,19,"40",0,0,1,0,1,1,1,1,1,1,40
84,78000,12,"47",0,0,0,0,1,0,1,0,1,1,47
96,265933,16,"42",0,0,1,0,1,1,1,0,1,0,42
48,60000,12,"46",0,0,0,0,1,0,0,0,1,0,46
64,36000,12,"42",0,0,0,0,1,0,1,0,0,0,42
56,25000,12,"46",0,0,0,0,1,0,1,0,0,0,46
96,36000,16,"44",0,0,1,0,1,1,1,0,1,0,44
47,38000,20,"39",0,0,1,1,1,0,1,0,1,0,39
44,35000,12,"41",0,0,0,0,1,0,1,0,0,0,41
7,3000,9,"44",0,0,0,0,0,0,0,0,0,0,44
47,50000,12,"40",0,0,0,0,1,0,1,0,1,0,40
91,74000,20,"44",0,0,1,1,1,0,1,0,1,0,44
69,78000,16,"43",0,1,1,0,1,1,1,1,1,1,43
62,105000,18,"39",0,0,1,0,1,1,1,0,1,1,39
51,89000,16,"40",0,0,1,0,1,1,1,0,1,0,40
72,70000,16,"40",0,0,1,0,1,1,1,1,1,0,40
62,55000,18,"46",0,0,1,0,1,1,1,0,1,1,46
23,38000,8,"46",0,0,0,0,0,0,0,0,0,0,46
18,46000,12,"42",1,0,0,0,1,0,0,0,0,0,42
78,40000,16,"45",1,0,1,0,1,1,0,0,1,0,45
27,30000,12,"40",1,0,0,0,1,0,0,0,1,0,40
1,3000,12,"46",1,0,0,0,0,0,0,0,0,0,46
19,24000,12,"44",1,0,0,0,1,0,0,0,0,0,44
21,16500,12,"40",0,0,0,0,1,0,0,0,0,0,40
49,64000,13,"41",0,1,0,0,1,0,1,0,0,0,41
13,85000,12,"41",0,1,0,0,0,0,1,0,0,0,41
13,3000,12,"40",0,1,0,0,0,0,1,0,0,0,40
29,265933,16,"43",1,0,1,0,1,1,0,0,1,0,43
74,92000,16,"42",1,0,1,0,1,1,0,0,1,0,42
7,28000,10,"40",0,1,0,0,0,0,0,0,0,0,40
68,34000,16,"43",0,1,1,0,1,1,0,0,0,0,43
78,92000,14,"43",0,1,0,0,1,0,0,0,0,0,43
18,40000,12,"41",1,0,0,0,1,0,1,0,1,0,41
4,33000,12,"43",1,0,0,0,1,0,1,0,1,0,43
21,26000,12,"41",1,0,0,0,0,0,1,0,0,0,41
1,32000,5,"45",0,1,0,0,0,0,0,0,0,0,45
91,110000,18,"42",0,1,1,1,1,0,1,1,1,0,42
5,17000,10,"46",1,0,0,0,0,0,1,0,1,0,46
7,35000,12,"41",0,1,0,0,1,0,0,0,0,0,41
9,15000,12,"41",1,0,0,0,0,0,0,0,0,0,41
50,85000,12,"43",0,1,0,0,1,0,0,0,0,0,43
54,42000,13,"44",1,0,0,0,1,0,1,0,1,0,44
25,38000,18,"43",1,0,1,1,1,0,1,0,0,0,43
80,130000,16,"45",1,0,0,0,1,0,1,0,1,0,45
87,265933,18,"41",1,0,1,1,1,0,1,0,1,0,41
8,16000,15,"42",1,0,0,0,1,0,0,0,0,0,42
40,32000,13,"47",1,0,0,0,1,0,1,0,0,0,47
15,14000,12,"47",1,0,0,0,1,0,1,0,0,0,47
57,22636,12,"47",1,0,0,0,1,0,0,0,1,0,47
66,49000,14,"46",1,0,0,0,1,0,1,1,1,0,46
26,70000,12,"46",0,1,0,0,1,0,1,1,1,1,46
26,27000,16,"46",1,0,1,0,1,1,0,0,0,0,46
